 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	11/28/2014 2:55:34 PM
StationID:	20141128_test
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)	Water Use (cfs)	Discharge + Water Use (cfs)
01/17/1993	153.021364311	2.18507875223	1.34897108126e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00136781645616	655.354033445	0.0	279.364628023	0.0	20.88765625	173.909020561
01/18/1993	133.859798307	1.91232973592	1.34897108126e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00178651535016	654.844033445	0.0	281.242517408	0.0	20.88765625	154.747454557
01/19/1993	118.949686482	1.69972469627	5.93027477258e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00790465892917	654.334033445	0.0	282.911166805	0.0	20.88765625	139.837342732
01/20/1993	107.226929195	1.53243211017	2.50309462126e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00258628285954	653.824033445	0.0	284.399152871	0.0	20.88765625	128.114585445
01/21/1993	97.5749230282	1.39460220665	2.50293902752e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00393342915946	653.314033445	0.0	285.754565541	0.0	20.88765625	118.462579278
01/22/1993	188.101657365	2.2532816578	0.00101700295069	0.349483308254	0.00182858769929	0.0	0.589443467172	0.589443467172	61.6702598495	0.491228000564	641.33736018	13.4609923989	274.807643989	0.0	20.88765625	208.989313615
01/23/1993	187.980073762	2.65340291387	4.32582995363e-05	0.0	0.000227677220362	0.0	0.748661445526	0.748661445526	61.6702598495	0.111640696306	623.320060029	0.0	276.055539829	0.0	20.88765625	208.867730012
01/24/1993	165.768364467	2.35762243776	2.06755234501e-06	0.0	4.35351056256e-05	0.0	0.588590016464	0.588590016464	61.6702598495	0.0220057605293	616.271236811	0.0	278.230114287	0.0	20.88765625	186.656020717
01/25/1993	205.732020444	2.81784307672	0.00136894758008	0.038380233894	0.00125017002921	0.0	0.842453701205	0.842453701205	61.6702598495	1.63219490563	578.083382609	9.69639110266	270.069188376	0.0	20.88765625	226.619676694
01/26/1993	254.199975982	3.61140714862	1.21446747391e-07	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.0402811579431	577.573382609	0.0	272.061321998	0.0	20.88765625	275.087632232
01/27/1993	210.051490168	2.99389224973	5.93021370804e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00226643604143	577.063382609	0.0	274.995095676	0.0	20.88765625	230.939146418
01/28/1993	189.438119602	2.70725077699	2.69231285822e-12	0.0	0.0	0.0	0.538899793872	0.538850175697	61.3880136278	0.0	574.496846888	0.0	277.725838826	0.0	20.88765625	210.325775852
01/29/1993	147.94092444	2.11278572602	2.50282539943e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.4289002226	0.000267158223395	573.986846888	0.0	279.84739564	0.0	20.88765625	168.82858069
01/30/1993	129.667529401	1.8525326559	2.5029390153e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.4697868175	0.000281719379202	573.476846888	0.0	281.705469258	0.0	20.88765625	150.555185651
01/31/1993	115.419429751	1.64931562693	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.5106734123	0.00176796674624	592.966846888	2.0	283.359541529	0.0	20.88765625	136.307086001
02/01/1993	104.045228822	1.48696296453	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.5515600072	0.0005701517196	592.456846888	0.0	284.846781941	0.0	20.88765625	124.932885072
02/02/1993	94.713657166	1.35370056736	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.5921141823	0.000873504249962	591.946846888	0.0	286.200841696	0.0	20.88765625	115.601313416
02/03/1993	86.9413123979	1.24267301485	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6325396583	0.00043787581534	591.436846888	0.0	287.441940547	0.0	20.88765625	107.828968648
02/04/1993	81.8275021209	1.16449260338	1.32992759871e-05	0.0	0.000198030653165	0.0	0.737456668416	0.737456668416	61.6702598495	0.175033379422	576.053485604	0.0	288.032598021	0.0	20.88765625	102.715158371
02/05/1993	78.2348018956	1.11676592034	2.56320400677e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00747935778474	575.543485604	0.0	288.93694533	0.0	20.88765625	99.1224581456
02/06/1993	75.5022741326	1.0724527537	1.88261323164e-05	0.0	0.000236603835946	0.0	0.780890141375	0.780890141375	61.6702598495	0.103184835018	557.909663518	0.0	289.135897872	0.0	20.88765625	96.3899303826
02/07/1993	72.6924625193	1.03700706766	2.58829589569e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0096720462894	557.399663518	0.0	290.034140501	0.0	20.88765625	93.5801187693
02/08/1993	68.3112931703	0.975788202643	2.50294289566e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00211982085958	556.889663518	0.0	290.957445679	0.0	20.88765625	89.1989494203
02/09/1993	64.3427518716	0.91951582774	2.50293902064e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00176948216599	556.379663518	0.0	291.831255643	0.0	20.88765625	85.2304081216
02/10/1993	60.773002835	0.868632242673	2.50293902046e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00615417177909	555.869663518	0.0	292.658510422	0.0	20.88765625	81.660659085
02/11/1993	61.317698936	0.8681764239	3.00788631456e-05	0.0	0.000299696993193	0.0	0.86744027346	0.86744027346	61.6702598495	0.0469250242282	534.328007461	0.0	292.292835869	0.0	20.88765625	82.205355186
02/12/1993	59.3289248306	0.845416077432	2.63938321462e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00488906159316	533.818007461	0.0	293.049690756	0.0	20.88765625	80.2165810806
02/13/1993	56.3203380407	0.804176979823	2.50294521502e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00177244722137	807.67721447	27.4369207009	293.80427368	0.0	20.88765625	77.2079942907
02/14/1993	53.5972063866	0.765828887321	5.9297759742e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00198415099724	837.087919282	2.99207048119	294.523546529	0.0	20.88765625	74.4848626366
02/15/1993	51.151441774	0.731054584558	1.34893675921e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00232282067459	836.577919282	0.0	295.207933539	0.0	20.88765625	72.039098024
02/16/1993	48.9039094057	0.698981346708	1.3489710797e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00696737968436	878.479557272	4.24116379901	295.864319007	0.0	20.88765625	69.7915656557
02/17/1993	154.005739949	1.23063849966	0.0035711791408	0.825563983854	0.00100225507994	0.0	0.560907756235	0.560907756235	61.6702598495	2.9915518709	877.327251429	23.2396655163	278.161096265	0.0	20.88765625	174.893396199
02/18/1993	167.849497393	2.35465687524	2.97022265969e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.076789752157	881.477642802	0.466039137281	277.545060021	0.0	20.88765625	188.737153643
02/19/1993	150.992033429	2.14353413078	1.34904468597e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00708421944614	880.967642802	0.0	279.588409888	0.0	20.88765625	171.879689679
02/20/1993	132.110450673	1.88318367148	1.3489710846e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00429059219957	880.457642802	0.0	281.435819084	0.0	20.88765625	152.998106923
02/21/1993	117.503241179	1.67768719735	1.34897108126e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.00643828755422	879.947642802	0.0	283.080182972	0.0	20.88765625	138.390897429
02/22/1993	105.971173233	1.51403296417	5.93027477258e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00332293878489	1006.19429369	12.6756650888	284.553633616	0.0	20.88765625	126.858829483
02/23/1993	98.8791817974	1.40906250044	2.09778163983e-05	0.0	0.00015594579426	0.0	0.777491390894	0.777491390894	61.6702598495	0.0333256525501	991.935067408	0.0	285.36107207	0.0	20.88765625	119.766838047
02/24/1993	91.9925786928	1.31360920764	2.59806452631e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00255852388187	1005.33129656	1.3906229156	286.603624483	0.0	20.88765625	112.880234943
02/25/1993	84.7934589802	1.21159399191	5.92978029261e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00442500870321	1004.82129656	0.0	287.775995305	0.0	20.88765625	105.68111523
02/26/1993	78.7055646015	1.12488327877	5.92993155227e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00341089381773	1004.31129656	0.0	288.857800253	0.0	20.88765625	99.5932208515
02/27/1993	73.4037352854	1.04920292792	5.92993155914e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.0114502284877	1003.80129656	0.0	289.872244474	0.0	20.88765625	94.2913915354
02/28/1993	68.9053128141	0.984947425524	2.50309460568e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00188985069662	1003.29129656	0.0	290.803985659	0.0	20.88765625	89.7929690641
03/01/1993	64.8791966222	0.927405901646	2.50293902752e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.00189961406298	1002.78129656	0.0	291.687253009	0.0	20.88765625	85.7668528722
03/02/1993	62.7389087334	0.899236671885	1.13633256049e-12	0.0	0.0	0.0	0.623082315207	0.623028040485	61.3559164527	0.0	999.693907381	0.0	292.591141087	0.0	20.88765625	83.6265649834
03/03/1993	59.1120236313	0.846994084726	1.71439945323e-10	0.0	4.77297501309e-07	0.0	0.654907572043	0.65268102555	61.2121308197	2.19159743313e-09	994.60499787	0.0	293.444367351	0.0	20.88765625	79.9996798813
03/04/1993	55.2656920592	0.785126768324	1.48123592211e-05	0.0	0.000207296516538	0.0	0.855171954588	0.855171954588	61.6702598495	0.106364600402	977.756459454	0.0	293.9780361	0.0	20.88765625	76.1533483092
03/05/1993	53.2398667402	0.759455674476	2.57007339403e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.6702598495	0.0136540935855	1169.36331001	19.2116850558	294.597739836	0.0	20.88765625	74.1275229902
03/06/1993	50.8920085594	0.726932231978	5.92977902181e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.00505320877281	1227.27951609	5.84262060783	295.269590618	0.0	20.88765625	71.7796648094
03/07/1993	49.472590494	0.710210470471	2.69211551097e-12	0.0	0.0	0.0	0.614848098847	0.614760127522	61.2135191226	0.0	1225.69844237	0.0	295.9791574	0.0	20.88765625	70.360246744
03/08/1993	46.7374033188	0.665965924656	1.44730936161e-05	0.0	0.000127353682461	0.0	0.797788928307	0.797788928307	61.6073024778	0.00525335560739	1212.76144231	0.0	296.556032642	0.0	20.88765625	67.6250595688
03/09/1993	58.4540962099	0.785723420884	0.000421662591238	0.0132189358611	0.000745398357209	0.0	0.864330970859	0.864330970859	61.6702598495	0.283418696518	1185.84898285	3.72176014324	292.160458672	0.0	20.88765625	79.3417524599
03/10/1993	61.5449044868	0.871835196867	1.91434520257e-08	0.0	0.0	0.0	0.61701814527	0.616920424089	61.1716549808	0.0	1184.66485009	0.0	292.752145428	0.0	20.88765625	82.4325607368
03/11/1993	57.3328827054	0.816842713219	2.50291229834e-08	0.0	1.02051348602e-05	0.0	1e-07	1e-07	61.2125415757	0.00230484938214	1292.12128899	10.7966438901	293.566799447	0.0	20.88765625	78.2205389554
03/12/1993	54.3054453063	0.775341608288	5.9297759727e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.2534281327	0.000601614412672	1291.61128899	0.0	294.335512486	0.0	20.88765625	75.1931015563
03/13/1993	51.6397758583	0.737823041449	5.92993155207e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.2943146897	0.000554067592041	1364.9681207	7.38668317143	295.068029791	0.0	20.88765625	72.5274321083
03/14/1993	49.2453089358	0.70378482895	5.92993155914e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.3352012467	0.000512150699319	1799.8363709	43.5378250201	295.766199628	0.0	20.88765625	70.1329651858
03/15/1993	47.0713748019	0.672766640414	1.34893675992e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.3760877203	0.000514413362879	1799.3263709	0.0	296.433111356	0.0	20.88765625	67.9590310519
03/16/1993	45.0772090248	0.644273453102	1.3489710797e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.4169741939	0.00235443750992	1798.8163709	0.0	297.073126569	0.0	20.88765625	65.9648652748
03/17/1993	100.272422353	1.02230465169	0.00170615315668	0.332222429473	0.000807761141399	0.0	0.76421823074	0.76421823074	61.6702598495	0.451114881149	1783.62959113	11.6285930996	286.766657809	0.0	20.88765625	121.160078603
03/18/1993	174.265661997	1.96224876936	0.00209026706465	0.412022763975	0.000860583163742	0.0	0.821815495635	0.821815495635	61.6702598495	0.981918572018	1763.33412226	13.3011037983	275.196188041	0.0	20.88765625	195.153318247
03/19/1993	182.875684753	2.57815492912	2.29788961727e-07	0.0	1.00952671423e-05	0.0	1e-07	1e-07	61.6702598495	0.0259409405331	1762.82412226	0.0	276.787658858	0.0	20.88765625	203.763341003
03/20/1993	157.529482589	2.23935486848	5.93070558093e-08	0.0	1.01708649348e-05	0.0	1e-07	1e-07	61.6702598495	0.0115294048291	1762.31412226	0.0	278.984572756	0.0	20.88765625	178.417138839
03/21/1993	162.673897463	2.26100641129	0.000588487459523	0.0141834271844	0.000878329313928	0.0	0.781799612364	0.781799612364	61.6702598495	1.5023142151	1746.65479911	6.37379788048	275.629742529	0.0	20.88765625	183.561553713
03/22/1993	181.883611022	2.58387158631	1.97406005054e-05	0.0	9.27596490875e-05	0.0	0.826776289482	0.826776289482	61.6702598495	0.112519740007	1734.72098468	0.0	276.473963255	0.0	20.88765625	202.771267272
03/23/1993	163.310590464	2.32671446916	1.02323353633e-05	0.0	0.000104419925506	0.0	0.832794350096	0.832794350096	61.6702598495	0.0123588458597	1722.64295845	0.0	278.352385635	0.0	20.88765625	184.198246714
03/24/1993	533.908685264	6.15792649189	0.00394666914831	1.26126555077	0.00325716433337	0.0	0.728807858869	0.728807858869	61.6702598495	2.79828939279	1713.06485939	35.592209618	252.837630056	0.0	20.88765625	554.796341514
03/25/1993	864.64065515	12.2196748809	0.00140939586981	0.0284041588838	0.000761287798372	0.0	0.654241279506	0.654241279506	61.6702598495	1.10449694956	1711.65604768	11.325003446	252.715670509	0.0	20.88765625	885.5283114
03/26/1993	666.922008841	9.4808790843	0.000111515391848	0.0	0.000226217319254	0.0	1.08872436049	1.08872436049	61.6702598495	0.0728422613512	1687.8870616	0.0	259.989086942	0.0	20.88765625	687.809665091
03/27/1993	464.073741508	6.58890724803	0.000303132529823	3.47624678687e-06	0.000361785825894	0.0	1.60790106074	1.60790106074	61.6702598495	0.0706432831247	1645.73547554	0.0	264.053754176	0.0	20.88765625	484.961397758
03/28/1993	420.254697019	5.91566698185	0.00109444359704	0.0221901696489	0.000674365525116	0.0	1.45977126972	1.45977126972	61.6702598495	0.692549527671	1584.04043246	3.48378632317	262.498178608	0.0	20.88765625	441.142353269
03/29/1993	436.766791577	6.16461740728	0.00088652393148	0.0134036933068	0.000625033399033	0.0	1.22142246407	1.22142246407	61.6702598495	1.23563965932	1536.79059094	3.55472950854	262.231251597	0.0	20.88765625	457.654447827
03/30/1993	500.226462668	7.03438360552	0.00115446364455	0.028680323506	0.00116230214402	0.0	1.11775437259	1.11775437259	61.6702598495	1.69728107425	1496.75209382	8.26008221255	258.688459843	0.0	20.88765625	521.114118918
03/31/1993	536.340432644	7.6191473546	0.000284251483026	3.38797776758e-05	0.000595091437409	0.0	1.2689455544	1.2689455544	61.6702598495	0.286151863659	1447.11972268	0.187778315352	261.091053072	0.0	20.88765625	557.228088894
04/01/1993	767.826629523	10.2800981054	0.00232090332451	0.576526725089	0.00153647327006	0.0	1.32615210272	1.32615210272	61.6702598495	0.712159296321	1394.31597988	14.7423630558	253.801541397	0.0	4.64170138889	772.468330911
04/02/1993	768.117636853	10.8403804642	0.00150887255519	0.0316064425752	0.000778516013625	0.0	0.692930229707	0.692930229707	61.6702598495	1.29029772782	1391.0170638	11.7375715092	253.99764451	0.0	4.64170138889	772.759338242
04/03/1993	669.530599048	9.51344516858	0.000262290503707	0.0	0.000390399590836	0.0	0.676470174216	0.676470174216	61.6702598495	0.142738158748	1389.74137034	3.79461201813	259.220463289	0.0	4.64170138889	674.172300437
04/04/1993	538.09716708	7.67304950418	1.19079704456e-08	0.0	0.0	0.0	0.679579028916	0.679464525618	61.0910338252	0.0	1388.73784029	0.0	266.836998025	0.0	4.64170138889	542.738868468
04/05/1993	325.750213431	4.64261841883	5.40621021847e-13	0.0	0.0	0.0	0.689973829917	0.67492751955	60.5661033474	0.0	1387.23828833	0.0	271.525648029	0.0	4.64170138889	330.39191482
04/06/1993	218.39586689	3.10404694954	9.65133124882e-05	0.0	0.000209973112106	0.0	1.10796599565	1.10796599565	61.4837790117	0.0156311335347	1364.63376316	0.0	274.443057353	0.0	4.64170138889	223.037568279
04/07/1993	190.168093238	2.70313335179	6.85750132245e-05	0.0	0.000280076149235	0.0	1.16907113005	1.16907113005	61.6702598495	0.0382491334593	1339.7104773	0.0	276.062905018	0.0	4.64170138889	194.809794627
04/08/1993	174.410803992	2.47540060709	6.40247866075e-05	0.0	0.000430281883424	0.0	1.39455712039	1.39455712039	61.6702598495	0.164140799876	1306.65316652	0.0	276.782138659	0.0	4.64170138889	179.052505381
04/09/1993	179.351329687	2.53558135176	0.000109593389241	0.00622412776354	0.000559373204499	0.0	1.73368250126	1.73368250126	61.6702598495	0.0642929900397	1263.25452726	0.0	276.648665786	0.0	4.64170138889	183.993031076
04/10/1993	229.505680961	3.16046964982	0.000871397499634	0.036891952473	0.00167163694868	0.0	1.32806156003	1.32806156003	61.6702598495	1.23585353354	1213.01373247	8.47410372808	268.888931114	0.0	4.64170138889	234.14738235
04/11/1993	769.629791077	9.82717097488	0.00327763932938	0.983684925711	0.00300335309713	0.0	1.36991489348	1.36991489348	61.6702598495	1.82027778261	1160.61372282	26.9130080208	249.608593013	0.0	4.64170138889	774.271492466
04/12/1993	787.49595548	11.1952243109	9.92365056673e-05	0.0	0.000212224384216	0.0	1.14575513121	1.14575513121	61.6702598495	0.136351209581	1137.48064587	0.0	258.070803468	0.0	4.64170138889	792.137656869
04/13/1993	581.417857634	8.28377418354	4.50533038717e-09	0.0	0.0	0.0	0.77902771707	0.77899946257	61.4441032767	0.0	1131.95193443	0.0	266.306923105	0.0	4.64170138889	586.059559023
04/14/1993	299.105140265	4.24444419721	6.39153286399e-05	0.0	0.000170300269726	0.0	1.05708502793	1.05708502793	61.6702598495	0.0877374985835	1112.86208181	0.0	270.058331236	0.0	4.64170138889	303.746841654
04/15/1993	277.618727132	3.90766939354	0.00070204675048	0.0128999351262	0.000559255470938	0.0	1.54904547929	1.54904547929	61.6702598495	0.56706460814	1051.82422193	1.11536361676	268.83477399	0.0	4.64170138889	282.260428521
04/16/1993	281.629148499	4.00005501924	6.14807219233e-05	9.95481188884e-05	0.000420677560384	0.0	1.42857784756	1.42857784756	61.6702598495	0.0584763713223	1018.99515632	0.0	270.510193821	0.0	4.64170138889	286.270849887
04/17/1993	1288.14978007	13.2944395162	0.0054968475032	4.88623795331	0.00367677438935	0.0	1.49054565426	1.49054565426	61.6702598495	1.79187392536	961.593780017	40.9035897832	245.519431711	0.0	4.64170138889	1292.79148146
04/18/1993	1108.48398519	15.7144887853	0.000468103561211	0.0154226964002	0.00076685230441	0.0	1.28466205891	1.28466205891	61.6702598495	0.142168463127	916.190634392	2.44143468649	254.053426884	0.0	4.64170138889	1113.12568658
04/19/1993	600.291858746	8.50366821557	0.000149368352123	0.0	0.000258408747369	0.0	1.32506374334	1.32506374334	61.6702598495	0.235747336328	887.415290108	0.0	261.183709093	0.0	4.64170138889	604.933560135
04/20/1993	445.172834171	6.31041044303	0.000258807660706	0.000122479358346	0.000527363067382	0.0	2.13723391394	2.13723391394	61.6702598495	0.0948748944938	835.573184722	0.0	264.375112738	0.0	4.64170138889	449.81453556
04/21/1993	354.66303381	5.02655876081	0.00029214180081	0.0	0.000557038525605	0.0	2.34114028712	2.34114028712	61.6702598495	0.582811363314	779.303444612	0.0	266.661792424	0.0	4.64170138889	359.304735199
04/22/1993	615.960261871	8.13783893945	0.00218557810716	0.555691857287	0.00150143001669	0.0	1.43256654023	1.43256654023	61.6702598495	0.486898574273	726.401736733	13.9885757417	257.502363759	0.0	4.64170138889	620.60196326
04/23/1993	842.823206891	11.5782933109	0.001166249119	0.354176214947	0.00193989034153	0.0	0.909607651079	0.909607651079	61.6702598495	0.429503278575	708.624523142	14.4402183146	254.182927379	0.0	4.64170138889	847.46490828
04/24/1993	696.655041408	9.8699518337	0.000237247972494	0.0119398358937	0.000897771235569	0.0	1.17976627296	1.17976627296	61.6702598495	0.149201512209	671.390357852	2.73954278843	258.60122202	0.0	4.64170138889	701.296742797
04/25/1993	559.421330275	7.8960479796	0.000462917051126	0.020265254902	0.00120822943993	0.0	1.8965849753	1.8965849753	61.6702598495	0.554159090849	596.6901595	2.00024429913	259.437721195	0.0	4.64170138889	564.063031664
04/26/1993	500.704935474	7.10504455253	0.000220969683855	3.86493839211e-06	0.000773508089029	0.0	2.9865108875	2.9865108875	61.6702598495	0.173811658485	528.713547522	0.0	262.42806823	0.0	4.64170138889	505.346636863
04/27/1993	922.789230369	11.9985618127	0.00321064762491	1.00758342592	0.00298325545863	0.0	1.27389964907	1.27389964907	61.6702598495	2.19048972503	486.285479841	27.4819304302	247.117945842	0.0	4.64170138889	927.430931758
04/28/1993	901.777860516	12.8268066837	4.2214241476e-05	0.0	0.000269103140828	0.0	1.41568033924	1.41568033924	61.6702598495	0.199498355833	455.891965163	0.0	256.45567933	0.0	4.64170138889	906.419561905
