siteNo,date,discharge
basin0,2007-08-14,177.183029552
basin0,2007-08-15,149.692038979
basin0,2007-08-16,129.74849431
basin0,2007-08-17,124.023351894
basin0,2007-08-18,126.470994692
basin0,2007-08-19,112.741298249
basin0,2007-08-20,101.075697063
basin0,2007-08-21,94.0835036687
basin0,2007-08-22,103.341022543
basin0,2007-08-23,116.400581227
basin0,2007-08-24,112.666197807
basin0,2007-08-25,100.739722645
basin0,2007-08-26,91.8211495815
basin0,2007-08-27,84.4166477565
basin0,2007-08-28,78.1664163255
basin0,2007-08-29,72.8171584001
basin0,2007-08-30,68.185172331
basin0,2007-08-31,63.9157655984
basin0,2007-09-01,63.3615418549
basin0,2007-09-02,60.0887798601
basin0,2007-09-03,56.9613198932
basin0,2007-09-04,54.1596702035
basin0,2007-09-05,51.6350284556
basin0,2007-09-06,49.3479289387
basin0,2007-09-07,47.2661026484
basin0,2007-09-08,45.3629019747
basin0,2007-09-09,44.9374699875
basin0,2007-09-10,44.3219401837
basin0,2007-09-11,43.8475169711
basin0,2007-09-12,396.238065411
basin0,2007-09-13,73.7327255529
basin0,2007-09-14,68.3020236337
basin0,2007-09-15,74.1642688679
basin0,2007-09-16,80.8748415053
basin0,2007-09-17,84.3824815918
basin0,2007-09-18,77.6148457644
basin0,2007-09-19,72.1472065763
basin0,2007-09-20,67.6005220179
basin0,2007-09-21,63.6189321108
basin0,2007-09-22,60.1022881496
basin0,2007-09-23,56.9729325998
basin0,2007-09-24,54.1696923818
basin0,2007-09-25,51.6437063203
basin0,2007-09-26,49.3554631722
basin0,2007-09-27,47.272658269
basin0,2007-09-28,50.4884959934
basin0,2007-09-29,48.0602720034
basin0,2007-09-30,46.2730266916
basin0,2007-10-01,32.8473283895
basin0,2007-10-02,31.172503898
basin0,2007-10-03,29.6271632807
basin0,2007-10-04,28.1967526033
basin0,2007-10-05,26.8688299761
basin0,2007-10-06,25.6326945834
basin0,2007-10-07,25.8218430451
basin0,2007-10-08,24.8700623787
basin0,2007-10-09,27.0950133125
basin0,2007-10-10,68.0245392141
basin0,2007-10-11,42.3743027893
basin0,2007-10-12,202.950284027
basin0,2007-10-13,150.698191311
basin0,2007-10-14,132.167470437
basin0,2007-10-15,113.514457384
basin0,2007-10-16,99.560961314
basin0,2007-10-17,88.3814919822
basin0,2007-10-18,79.2758173265
basin0,2007-10-19,71.9607292273
basin0,2007-10-20,583.781349726
basin0,2007-10-21,371.088157248
basin0,2007-10-22,304.718663638
basin0,2007-10-23,222.364272507
basin0,2007-10-24,242.423279348
basin0,2007-10-25,328.36506303
basin0,2007-10-26,310.596330479
basin0,2007-10-27,502.592035599
basin0,2007-10-28,2089.93948279
basin0,2007-10-29,1266.02344539
basin0,2007-10-30,388.859299368
basin0,2007-10-31,262.405166913
basin0,2007-11-01,199.589796001
basin0,2007-11-02,161.530071472
basin0,2007-11-03,135.66385879
basin0,2007-11-04,116.899404486
basin0,2007-11-05,102.510572136
basin0,2007-11-06,202.648080947
basin0,2007-11-07,224.700994081
basin0,2007-11-08,214.110668968
basin0,2007-11-09,173.874441089
basin0,2007-11-10,186.556684678
basin0,2007-11-11,180.727416401
basin0,2007-11-12,150.399990262
basin0,2007-11-13,174.957867523
basin0,2007-11-14,211.208182174
basin0,2007-11-15,1134.43537316
basin0,2007-11-16,1247.26328669
basin0,2007-11-17,880.381345318
basin0,2007-11-18,381.276807128
basin0,2007-11-19,238.170910848
basin0,2007-11-20,243.294406926
basin0,2007-11-21,259.597414587
basin0,2007-11-22,246.403050045
basin0,2007-11-23,192.78415452
basin0,2007-11-24,157.655158139
basin0,2007-11-25,133.222504259
basin0,2007-11-26,192.630436488
basin0,2007-11-27,398.809363226
basin0,2007-11-28,488.156201844
basin0,2007-11-29,325.871889012
basin0,2007-11-30,212.384522703
basin0,2007-12-01,189.545872834
basin0,2007-12-02,144.28308723
basin0,2007-12-03,220.810535831
basin0,2007-12-04,222.606236534
basin0,2007-12-05,196.735386174
basin0,2007-12-06,163.674151496
basin0,2007-12-07,139.584387566
basin0,2007-12-08,121.376699991
basin0,2007-12-09,107.272611719
basin0,2007-12-10,95.9817847327
basin0,2007-12-11,89.0381595739
basin0,2007-12-12,124.168182962
basin0,2007-12-13,183.810592301
basin0,2007-12-14,188.976287595
basin0,2007-12-15,159.493786932
basin0,2007-12-16,136.407631342
basin0,2007-12-17,118.976374942
basin0,2007-12-18,105.248496489
basin0,2007-12-19,94.2786900523
basin0,2007-12-20,85.2812165572
basin0,2007-12-21,77.807101601
basin0,2007-12-22,71.4148321056
basin0,2007-12-23,80.2190433547
basin0,2007-12-24,646.954480671
basin0,2007-12-25,403.919519015
basin0,2007-12-26,290.213206484
basin0,2007-12-27,226.34886333
basin0,2007-12-28,208.33213242
basin0,2007-12-29,425.710421479
basin0,2007-12-30,379.37770929
basin0,2007-12-31,279.347530935
basin0,2008-01-01,247.255622057
basin0,2008-01-02,291.210396859
basin0,2008-01-03,299.22192473
basin0,2008-01-04,242.974811986
basin0,2008-01-05,204.530028772
basin0,2008-01-06,190.043544148
basin0,2008-01-07,180.398651799
basin0,2008-01-08,173.726569285
basin0,2008-01-09,179.755733008
basin0,2008-01-10,201.584816349
basin0,2008-01-11,282.623281657
basin0,2008-01-12,492.278130251
basin0,2008-01-13,393.733322336
basin0,2008-01-14,345.877181598
basin0,2008-01-15,322.309639299
basin0,2008-01-16,257.673816217
basin0,2008-01-17,214.473475509
basin0,2008-01-18,276.711807052
basin0,2008-01-19,240.403022017
basin0,2008-01-20,203.37230793
basin0,2008-01-21,176.715585694
basin0,2008-01-22,156.799222882
basin0,2008-01-23,141.595756935
basin0,2008-01-24,129.497877438
basin0,2008-01-25,119.569021123
basin0,2008-01-26,111.395916316
basin0,2008-01-27,104.477288464
basin0,2008-01-28,98.6112376239
basin0,2008-01-29,95.5897335432
basin0,2008-01-30,146.200540782
basin0,2008-01-31,143.891676797
basin0,2008-02-01,126.801167253
basin0,2008-02-02,292.209747708
basin0,2008-02-03,436.647036944
basin0,2008-02-04,349.305633212
basin0,2008-02-05,342.485131615
basin0,2008-02-06,859.824244293
basin0,2008-02-07,1560.13991244
basin0,2008-02-08,875.791675831
basin0,2008-02-09,500.092744628
basin0,2008-02-10,349.040362333
basin0,2008-02-11,270.739145404
basin0,2008-02-12,222.934172819
basin0,2008-02-13,190.666552563
basin0,2008-02-14,303.873051134
basin0,2008-02-15,334.946402263
basin0,2008-02-16,295.945362599
basin0,2008-02-17,215.097563207
basin0,2008-02-18,506.998862572
basin0,2008-02-19,861.632185963
basin0,2008-02-20,540.794977593
basin0,2008-02-21,368.097487276
basin0,2008-02-22,281.576201273
basin0,2008-02-23,230.074826477
basin0,2008-02-24,195.625035726
basin0,2008-02-25,181.306899171
basin0,2008-02-26,151.780507269
basin0,2008-02-27,317.073214566
basin0,2008-02-28,318.974392268
basin0,2008-02-29,255.409734811
basin0,2008-03-01,212.739675351
basin0,2008-03-02,183.506076909
basin0,2008-03-03,161.911247999
basin0,2008-03-04,150.641122215
basin0,2008-03-05,1487.26908609
basin0,2008-03-06,1568.76597486
basin0,2008-03-07,817.856373383
basin0,2008-03-08,1050.30477691
basin0,2008-03-09,1962.36576635
basin0,2008-03-10,1373.78058376
basin0,2008-03-11,619.717026748
basin0,2008-03-12,403.107078072
basin0,2008-03-13,301.734653446
basin0,2008-03-14,265.785719624
basin0,2008-03-15,320.870153699
basin0,2008-03-16,317.070019381
basin0,2008-03-17,302.693694999
basin0,2008-03-18,266.599586064
basin0,2008-03-19,290.077426682
basin0,2008-03-20,902.706350194
basin0,2008-03-21,796.632299214
basin0,2008-03-22,583.055549291
basin0,2008-03-23,311.526143356
basin0,2008-03-24,248.163542299
basin0,2008-03-25,207.778620322
basin0,2008-03-26,194.31818237
basin0,2008-03-27,196.338985026
basin0,2008-03-28,256.197356791
basin0,2008-03-29,295.118218392
basin0,2008-03-30,259.272268476
basin0,2008-03-31,217.487741622
basin0,2008-04-01,406.744364363
basin0,2008-04-02,749.656821229
basin0,2008-04-03,714.154112284
basin0,2008-04-04,605.073456357
basin0,2008-04-05,751.385396404
basin0,2008-04-06,512.625141755
basin0,2008-04-07,360.141813405
basin0,2008-04-08,296.867537717
basin0,2008-04-09,260.790111467
basin0,2008-04-10,241.728673337
basin0,2008-04-11,229.611643469
basin0,2008-04-12,379.921175797
basin0,2008-04-13,448.892991982
basin0,2008-04-14,403.129532848
basin0,2008-04-15,329.324401901
basin0,2008-04-16,280.661414489
basin0,2008-04-17,248.634563187
basin0,2008-04-18,241.879757539
basin0,2008-04-19,259.808724998
basin0,2008-04-20,271.226847076
basin0,2008-04-21,258.833872418
basin0,2008-04-22,246.394333584
basin0,2008-04-23,198.482783719
basin0,2008-04-24,164.991706262
basin0,2008-04-25,141.898410317
basin0,2008-04-26,124.627678277
basin0,2008-04-27,112.369412035
basin0,2008-04-28,100.376592106
basin0,2008-04-29,485.31869664
basin0,2008-04-30,255.337905085
basin0,2008-05-01,208.607567383
basin0,2008-05-02,161.229417932
basin0,2008-05-03,159.924148946
basin0,2008-05-04,179.460127375
basin0,2008-05-05,185.452597418
basin0,2008-05-06,158.533164569
basin0,2008-05-07,136.874465148
basin0,2008-05-08,121.031550497
basin0,2008-05-09,109.143433603
basin0,2008-05-10,104.615886235
basin0,2008-05-11,98.7382970443
basin0,2008-05-12,90.0956778155
basin0,2008-05-13,83.2033064811
basin0,2008-05-14,77.3700227581
basin0,2008-05-15,72.4495635393
basin0,2008-05-16,68.0555865741
basin0,2008-05-17,133.064413086
basin0,2008-05-18,92.5068720204
basin0,2008-05-19,89.1778625342
basin0,2008-05-20,90.5560708857
basin0,2008-05-21,84.8784871645
basin0,2008-05-22,78.4708520924
basin0,2008-05-23,78.8880950976
basin0,2008-05-24,78.7900472346
basin0,2008-05-25,74.1084223971
basin0,2008-05-26,69.6116112382
basin0,2008-05-27,65.6707887448
basin0,2008-05-28,62.1877480806
basin0,2008-05-29,59.0863955809
basin0,2008-05-30,56.3067183691
basin0,2008-05-31,53.800730833
basin0,2008-06-01,57.7762480684
basin0,2008-06-02,56.5951349022
basin0,2008-06-03,55.1044219927
basin0,2008-06-04,53.0203395367
basin0,2008-06-05,52.1009198413
basin0,2008-06-06,54.1071771292
basin0,2008-06-07,51.8265142089
basin0,2008-06-08,49.3231848749
basin0,2008-06-09,47.6185696765
basin0,2008-06-10,46.5498630662
basin0,2008-06-11,49.1237942009
basin0,2008-06-12,46.8416858534
basin0,2008-06-13,45.3595275325
basin0,2008-06-14,43.7941438954
basin0,2008-06-15,82.3497474023
basin0,2008-06-16,49.1675041236
basin0,2008-06-17,95.7122030387
basin0,2008-06-18,59.1818202507
basin0,2008-06-19,59.3723553459
basin0,2008-06-20,56.6868646555
basin0,2008-06-21,54.2785470082
basin0,2008-06-22,51.872778804
basin0,2008-06-23,57.9808104194
basin0,2008-06-24,54.7659459108
basin0,2008-06-25,52.2327204033
basin0,2008-06-26,50.081936289
basin0,2008-06-27,48.1364898854
basin0,2008-06-28,46.3526563335
basin0,2008-06-29,44.7109641139
basin0,2008-06-30,44.6969498365
basin0,2008-07-01,41.7198668472
basin0,2008-07-02,40.1886897512
basin0,2008-07-03,39.7931983182
basin0,2008-07-04,38.3723643581
basin0,2008-07-05,38.0469013345
basin0,2008-07-06,40.094816937
basin0,2008-07-07,38.1421410306
basin0,2008-07-08,37.2421590876
basin0,2008-07-09,36.0877572993
basin0,2008-07-10,35.0079464732
basin0,2008-07-11,33.9956821262
basin0,2008-07-12,33.0447832575
basin0,2008-07-13,32.1498035902
basin0,2008-07-14,101.397744233
basin0,2008-07-15,37.3408240109
basin0,2008-07-16,38.3887018064
basin0,2008-07-17,37.1564925849
basin0,2008-07-18,36.0065361316
basin0,2008-07-19,34.9308129872
basin0,2008-07-20,33.9223176687
basin0,2008-07-21,38.742619059
basin0,2008-07-22,37.0419197895
basin0,2008-07-23,40.6617654161
basin0,2008-07-24,872.214735067
basin0,2008-07-25,724.308045334
basin0,2008-07-26,1098.11177499
basin0,2008-07-27,770.037219619
basin0,2008-07-28,859.055301227
basin0,2008-07-29,679.831756316
basin0,2008-07-30,361.950291597
basin0,2008-07-31,256.313529251
basin0,2008-08-01,200.592566087
basin0,2008-08-02,165.786534873
basin0,2008-08-03,146.788371235
basin0,2008-08-04,141.084333023
basin0,2008-08-05,124.542491512
basin0,2008-08-06,148.797218181
basin0,2008-08-07,114.669574297
basin0,2008-08-08,103.530199063
basin0,2008-08-09,94.0306344557
basin0,2008-08-10,85.4718029142
basin0,2008-08-11,87.8507731864
basin0,2008-08-12,100.481565841
basin0,2008-08-13,103.923113109
basin0,2008-08-14,95.3786841529
basin0,2008-08-15,87.2461114587
basin0,2008-08-16,153.488901162
basin0,2008-08-17,116.611858033
basin0,2008-08-18,112.281900597
basin0,2008-08-19,99.9240612628
basin0,2008-08-20,95.0962009012
basin0,2008-08-21,87.1046070734
basin0,2008-08-22,80.4538810276
basin0,2008-08-23,74.789256976
basin0,2008-08-24,69.9042588845
basin0,2008-08-25,65.6466994041
basin0,2008-08-26,60.6821384201
basin0,2008-08-27,59.5485120561
basin0,2008-08-28,56.7356274957
basin0,2008-08-29,53.9599596286
basin0,2008-08-30,51.207885291
basin0,2008-08-31,50.6741404636
basin0,2008-09-01,48.5733385758
basin0,2008-09-02,46.5608968549
basin0,2008-09-03,44.7182280199
basin0,2008-09-04,43.0245703519
basin0,2008-09-05,41.4624309569
basin0,2008-09-06,76.5688215601
basin0,2008-09-07,416.355851382
basin0,2008-09-08,131.580992985
basin0,2008-09-09,123.51833161
basin0,2008-09-10,248.042177012
basin0,2008-09-11,272.868114714
basin0,2008-09-12,227.889478368
basin0,2008-09-13,183.407771164
basin0,2008-09-14,226.419830345
basin0,2008-09-15,257.110332438
basin0,2008-09-16,217.164788662
basin0,2008-09-17,177.105089359
basin0,2008-09-18,149.742690258
basin0,2008-09-19,130.189247422
basin0,2008-09-20,115.361604697
basin0,2008-09-21,103.46435819
basin0,2008-09-22,97.7094655982
basin0,2008-09-23,93.2216257623
basin0,2008-09-24,85.2685926005
basin0,2008-09-25,78.7101202987
basin0,2008-09-26,118.645358968
basin0,2008-09-27,218.673551674
basin0,2008-09-28,245.623777887
basin0,2008-09-29,357.309715828
basin0,2008-09-30,337.182873647
basin0,2008-10-01,350.762567143
basin0,2008-10-02,316.863862906
basin0,2008-10-03,283.132901432
basin0,2008-10-04,212.597755238
basin0,2008-10-05,169.844358104
basin0,2008-10-06,141.372504386
basin0,2008-10-07,121.110589072
basin0,2008-10-08,105.545788109
basin0,2008-10-09,92.5359735494
basin0,2008-10-10,87.805875981
basin0,2008-10-11,79.0264831875
basin0,2008-10-12,71.6037405796
basin0,2008-10-13,65.5399591912
basin0,2008-10-14,60.3378956409
basin0,2008-10-15,55.8239107757
basin0,2008-10-16,51.8686344142
basin0,2008-10-17,49.5093343821
basin0,2008-10-18,48.5528776786
basin0,2008-10-19,45.5497054883
basin0,2008-10-20,42.610899795
basin0,2008-10-21,40.0280023916
basin0,2008-10-22,39.3687741491
basin0,2008-10-23,37.7693690522
basin0,2008-10-24,35.3343915387
basin0,2008-10-25,40.5575510866
basin0,2008-10-26,1208.27995467
basin0,2008-10-27,524.682805864
basin0,2008-10-28,626.649609397
basin0,2008-10-29,1210.02317645
basin0,2008-10-30,1806.29427634
basin0,2008-10-31,494.364925163
basin0,2008-11-01,302.441250173
basin0,2008-11-02,221.772220079
basin0,2008-11-03,175.813153078
basin0,2008-11-04,145.561894364
basin0,2008-11-05,124.071419063
basin0,2008-11-06,103.340186567
basin0,2008-11-07,94.7771575305
basin0,2008-11-08,89.9185562939
basin0,2008-11-09,79.186571997
basin0,2008-11-10,75.5037517971
basin0,2008-11-11,69.1303188995
basin0,2008-11-12,63.3946416001
basin0,2008-11-13,58.2068922416
basin0,2008-11-14,76.0507021739
basin0,2008-11-15,122.753476055
basin0,2008-11-16,429.14485985
basin0,2008-11-17,486.483432725
basin0,2008-11-18,318.809898818
basin0,2008-11-19,230.731437372
basin0,2008-11-20,181.605265845
basin0,2008-11-21,149.828506087
basin0,2008-11-22,119.664959746
basin0,2008-11-23,105.583127625
basin0,2008-11-24,94.2976543856
basin0,2008-11-25,260.048895165
basin0,2008-11-26,263.492820319
basin0,2008-11-27,209.537846835
basin0,2008-11-28,171.900469236
basin0,2008-11-29,145.809896653
basin0,2008-11-30,134.367707683
basin0,2008-12-01,256.606786001
basin0,2008-12-02,334.227601441
basin0,2008-12-03,315.737600913
basin0,2008-12-04,209.924614446
basin0,2008-12-05,190.540114781
basin0,2008-12-06,185.124899399
basin0,2008-12-07,157.075232841
basin0,2008-12-08,134.711053973
basin0,2008-12-09,117.687420866
basin0,2008-12-10,162.319276085
basin0,2008-12-11,472.218659426
basin0,2008-12-12,2046.63314885
basin0,2008-12-13,1527.2066966
basin0,2008-12-14,629.338055878
basin0,2008-12-15,399.030943883
basin0,2008-12-16,356.210843171
basin0,2008-12-17,307.123965523
basin0,2008-12-18,235.281154103
basin0,2008-12-19,189.466691572
basin0,2008-12-20,158.056593185
basin0,2008-12-21,135.531141179
basin0,2008-12-22,118.309208469
basin0,2008-12-23,104.902023699
basin0,2008-12-24,93.9375682171
basin0,2008-12-25,339.303759236
basin0,2008-12-26,348.525323489
basin0,2008-12-27,323.802117538
basin0,2008-12-28,314.041232354
basin0,2008-12-29,293.037895506
basin0,2008-12-30,239.574532275
basin0,2008-12-31,211.283655063
basin0,2009-01-01,186.786572026
basin0,2009-01-02,164.165419193
basin0,2009-01-03,147.004897551
basin0,2009-01-04,133.533218138
basin0,2009-01-05,132.267865752
basin0,2009-01-06,128.331090597
basin0,2009-01-07,118.684317823
basin0,2009-01-08,163.483830202
basin0,2009-01-09,170.4008125
basin0,2009-01-10,152.530888163
basin0,2009-01-11,138.022087853
basin0,2009-01-12,126.517849131
basin0,2009-01-13,117.134065918
basin0,2009-01-14,109.32028561
basin0,2009-01-15,102.708181085
basin0,2009-01-16,97.1164008653
basin0,2009-01-17,92.1701317259
basin0,2009-01-18,87.8123829518
basin0,2009-01-19,84.042756627
basin0,2009-01-20,80.6577616714
basin0,2009-01-21,77.6562091057
basin0,2009-01-22,74.9298801048
basin0,2009-01-23,72.4562724077
basin0,2009-01-24,71.4117251503
basin0,2009-01-25,70.539616291
basin0,2009-01-26,68.5133836649
basin0,2009-01-27,66.6143229803
basin0,2009-01-28,64.8248235502
basin0,2009-01-29,238.023815456
basin0,2009-01-30,186.359657648
basin0,2009-01-31,164.283260108
basin0,2009-02-01,146.910957008
basin0,2009-02-02,136.347665607
basin0,2009-02-03,142.52847787
basin0,2009-02-04,152.295755386
basin0,2009-02-05,139.532270563
basin0,2009-02-06,127.7601491
basin0,2009-02-07,118.149273519
basin0,2009-02-08,115.200019482
basin0,2009-02-09,110.879622297
basin0,2009-02-10,108.175773699
basin0,2009-02-11,101.493317559
basin0,2009-02-12,127.003392305
basin0,2009-02-13,163.652964
basin0,2009-02-14,158.168629015
basin0,2009-02-15,142.568467817
basin0,2009-02-16,130.085146192
basin0,2009-02-17,120.107063901
basin0,2009-02-18,111.725084301
basin0,2009-02-19,104.77636934
basin0,2009-02-20,109.180490253
basin0,2009-02-21,113.413455848
basin0,2009-02-22,106.614495459
basin0,2009-02-23,100.352113699
basin0,2009-02-24,95.0015619102
basin0,2009-02-25,90.2600530205
basin0,2009-02-26,100.029116739
basin0,2009-02-27,109.728947976
basin0,2009-02-28,295.648371868
basin0,2009-03-01,270.954951171
basin0,2009-03-02,224.342306112
basin0,2009-03-03,191.390627455
basin0,2009-03-04,167.76425986
basin0,2009-03-05,149.925585237
basin0,2009-03-06,136.768057307
basin0,2009-03-07,136.369934302
basin0,2009-03-08,170.20371729
basin0,2009-03-09,475.240066343
basin0,2009-03-10,552.320047555
basin0,2009-03-11,689.524965452
basin0,2009-03-12,541.987253111
basin0,2009-03-13,378.024549497
basin0,2009-03-14,321.427018699
basin0,2009-03-15,230.542447231
basin0,2009-03-16,210.147126964
basin0,2009-03-17,200.085924974
basin0,2009-03-18,189.961523083
basin0,2009-03-19,214.353910259
basin0,2009-03-20,244.199301594
basin0,2009-03-21,218.272941728
basin0,2009-03-22,192.521212146
basin0,2009-03-23,174.95328592
basin0,2009-03-24,156.775874482
basin0,2009-03-25,142.651390782
basin0,2009-03-26,136.511256512
basin0,2009-03-27,151.952720107
basin0,2009-03-28,170.445606394
basin0,2009-03-29,199.972284067
basin0,2009-03-30,380.673266117
basin0,2009-03-31,455.436880302
basin0,2009-04-01,349.317668845
basin0,2009-04-02,435.149254946
basin0,2009-04-03,385.467916069
basin0,2009-04-04,805.49423469
basin0,2009-04-05,897.094131013
basin0,2009-04-06,578.241659468
basin0,2009-04-07,528.787902068
basin0,2009-04-08,478.70057345
basin0,2009-04-09,388.491087232
basin0,2009-04-10,260.656955372
basin0,2009-04-11,392.22391153
basin0,2009-04-12,392.444129127
